,genelength,GCcontent,Gcontent,Acontent
Zm00001eb004420_T002,2079,51.46705146705147,25.252525252525253,26.984126984126984
Zm00001eb043940_T001,963,67.08203530633438,27.82969885773624,18.795430944963655
Zm00001eb043550_T001,504,41.46825396825397,23.015873015873016,26.58730158730159
Zm00001eb012670_T001,1395,48.31541218637993,26.379928315412187,25.806451612903224
Zm00001eb041560_T002,768,45.83333333333333,22.395833333333336,27.473958333333332
Zm00001eb047370_T001,654,66.97247706422019,35.62691131498471,17.737003058103976
Zm00001eb030970_T001,1410,49.57446808510638,26.24113475177305,25.673758865248224
Zm00001eb012560_T004,2133,61.97843413033286,28.691983122362867,19.12798874824191
Zm00001eb052820_T002,921,68.40390879478826,33.876221498371336,17.15526601520087
Zm00001eb049470_T001,993,55.89123867069487,28.49949647532729,22.15508559919436
Zm00001eb025630_T001,2256,43.30673758865248,23.093971631205672,31.914893617021278
Zm00001eb031670_T001,2565,57.07602339181287,30.097465886939574,20.2729044834308
Zm00001eb016130_T001,1059,70.63267233238905,35.88290840415486,13.881019830028329
Zm00001eb002480_T001,1176,68.02721088435374,36.30952380952381,17.517006802721088
Zm00001eb052390_T001,1068,63.76404494382022,31.179775280898873,19.662921348314608
Zm00001eb023830_T002,975,70.56410256410255,34.76923076923077,14.153846153846153
Zm00001eb042550_T001,510,66.66666666666666,33.13725490196078,18.235294117647058
Zm00001eb019000_T001,321,75.38940809968847,28.66043613707165,9.034267912772584
Zm00001eb021720_T001,837,67.38351254480287,36.55913978494624,16.726403823178014
Zm00001eb056050_T001,1782,63.580246913580254,31.48148148148148,19.41638608305275
Zm00001eb054180_T001,714,63.305322128851536,41.596638655462186,22.128851540616246
Zm00001eb059120_T001,675,58.81481481481482,25.333333333333336,18.814814814814813
Zm00001eb018820_T002,1170,43.504273504273506,24.529914529914528,35.55555555555556
Zm00001eb014800_T001,1014,66.66666666666666,29.289940828402365,16.86390532544379
Zm00001eb001760_T001,651,71.42857142857143,31.336405529953915,11.213517665130567
Zm00001eb062290_T001,750,49.333333333333336,27.73333333333333,30.933333333333334
Zm00001eb026090_T001,1569,60.42065009560229,30.78393881453155,18.992989165073297
Zm00001eb017660_T001,2610,67.66283524904215,34.06130268199234,17.049808429118773
Zm00001eb011170_T001,657,54.64231354642314,30.898021308980212,24.80974124809741
Zm00001eb029480_T001,1008,69.04761904761905,36.507936507936506,15.873015873015872
Zm00001eb029360_T001,453,65.78366445916114,39.29359823399559,26.048565121412803
Zm00001eb020220_T001,306,50.65359477124183,26.143790849673206,26.143790849673206
Zm00001eb023210_T001,1011,66.5677546983185,31.355093966369928,18.298714144411473
Zm00001eb004050_T006,1344,50.148809523809526,25.223214285714285,25.223214285714285
Zm00001eb051920_T001,309,49.51456310679612,27.184466019417474,27.831715210355988
Zm00001eb023230_T001,1308,63.99082568807339,34.32721712538226,19.954128440366972
Zm00001eb049990_T001,612,60.130718954248366,37.58169934640523,24.34640522875817
Zm00001eb046470_T001,468,71.7948717948718,22.64957264957265,11.752136752136751
Zm00001eb024500_T001,534,44.756554307116104,21.910112359550563,27.715355805243448
Zm00001eb053780_T001,486,72.42798353909465,35.80246913580247,11.728395061728394
Zm00001eb007850_T001,597,57.78894472361809,26.13065326633166,23.785594639865998
Zm00001eb039300_T001,411,55.961070559610704,32.846715328467155,27.25060827250608
Zm00001eb048920_T001,255,67.84313725490196,42.35294117647059,21.96078431372549
Zm00001eb015150_T001,1008,47.91666666666667,25.595238095238095,28.373015873015873
Zm00001eb062050_T001,876,70.2054794520548,33.789954337899545,17.123287671232877
Zm00001eb037690_T001,1572,58.905852417302796,31.234096692111958,20.229007633587788
Zm00001eb005490_T001,519,52.02312138728323,23.314065510597302,20.809248554913296
Zm00001eb015950_T001,513,71.34502923976608,38.59649122807017,14.814814814814813
Zm00001eb048730_T001,708,66.66666666666666,32.7683615819209,17.796610169491526
Zm00001eb061460_T001,1260,60.317460317460316,29.841269841269842,15.873015873015872
Zm00001eb030340_T001,1809,64.8424543946932,33.44389165284687,17.634051962410172
Zm00001eb060050_T001,1257,54.8926014319809,31.424025457438344,25.059665871121716
Zm00001eb008520_T002,732,47.6775956284153,24.726775956284154,32.650273224043715
Zm00001eb025550_T001,1488,65.86021505376344,33.46774193548387,18.010752688172044
Zm00001eb017150_T001,822,50.97323600973236,28.345498783454985,25.91240875912409
Zm00001eb046580_T001,1731,47.25592143269786,29.173887926054302,28.596187175043326
Zm00001eb012960_T001,831,61.73285198555957,34.777376654632974,22.86401925391095
Zm00001eb039450_T001,306,51.9607843137255,20.915032679738562,22.54901960784314
Zm00001eb023160_T001,954,54.088050314465406,27.463312368972748,23.48008385744235
Zm00001eb026100_T001,1419,65.75052854122622,33.40380549682875,16.983791402396054
Zm00001eb051760_T003,276,42.7536231884058,25.36231884057971,30.07246376811594
Zm00001eb054010_T001,516,49.6124031007752,24.8062015503876,23.837209302325583
Zm00001eb007340_T001,369,68.56368563685636,37.94037940379404,19.241192411924118
Zm00001eb016260_T001,387,39.79328165374677,22.48062015503876,32.299741602067186
Zm00001eb028230_T001,771,63.164721141374834,32.425421530479895,20.622568093385212
Zm00001eb057300_T001,1506,56.04249667994687,27.75564409030544,20.650730411686588
Zm00001eb000720_T001,1311,50.72463768115942,31.426392067124333,24.332570556826848
Zm00001eb005930_T001,609,70.93596059113301,37.274220032840724,15.599343185550083
Zm00001eb039340_T001,1119,47.63181411974978,24.932975871313673,20.91152815013405
Zm00001eb053880_T001,774,50.129198966408275,24.8062015503876,22.093023255813954
Zm00001eb064600_T001,855,48.654970760233915,24.678362573099417,30.175438596491226
Zm00001eb031790_T001,1053,64.7673314339981,31.14909781576448,17.758784425451093
Zm00001eb046550_T001,1155,66.4069264069264,32.55411255411255,17.575757575757574
Zm00001eb046230_T001,1098,64.11657559198542,29.0528233151184,16.939890710382514
Zm00001eb013730_T001,1002,65.06986027944112,28.842315369261478,17.964071856287426
Zm00001eb038180_T001,987,73.55623100303951,36.17021276595745,12.056737588652481
Zm00001eb064160_T001,498,69.07630522088354,26.305220883534137,13.253012048192772
Zm00001eb000100_T001,1182,47.377326565143825,27.749576988155667,27.66497461928934
Zm00001eb046880_T001,639,69.64006259780908,33.64632237871675,14.553990610328638
Zm00001eb011810_T001,408,71.32352941176471,33.33333333333333,12.254901960784313
Zm00001eb059100_T001,1713,45.942790426152946,24.34325744308231,26.970227670753065
Zm00001eb046100_T002,2181,43.46629986244842,24.80513525905548,29.069234296194406
Zm00001eb034350_T001,633,67.61453396524486,40.44233807266983,21.642969984202214
Zm00001eb044190_T001,639,64.16275430359939,33.64632237871675,20.50078247261346
Zm00001eb012770_T001,921,49.6199782844734,29.42453854505972,25.407166123778502
Zm00001eb026330_T001,3018,48.14446653412856,25.480450629555996,27.17031146454606
Zm00001eb051750_T001,1074,67.78398510242086,31.843575418994412,17.318435754189945
Zm00001eb003060_T001,1038,49.71098265895954,26.011560693641616,26.97495183044316
Zm00001eb018720_T002,1278,70.2660406885759,34.89827856025039,15.492957746478872
Zm00001eb026180_T001,327,48.318042813455655,27.522935779816514,30.886850152905197
Zm00001eb065160_T001,1755,51.68091168091168,28.66096866096866,25.071225071225072
Zm00001eb051600_T003,1371,45.66010211524435,25.455871626549964,26.039387308533918
Zm00001eb059270_T001,3954,42.38745574102175,22.10419828022256,31.84117349519474
Zm00001eb006660_T001,1461,65.02395619438741,32.16974674880219,14.852840520191648
Zm00001eb062390_T001,1194,70.01675041876047,35.5108877721943,15.996649916247907
Zm00001eb026630_T001,963,68.95119418483905,35.51401869158878,16.40706126687435
Zm00001eb035940_T001,309,55.33980582524271,28.478964401294498,21.68284789644013
Zm00001eb031090_T001,489,65.6441717791411,44.580777096114524,25.153374233128833
Zm00001eb044100_T001,693,54.25685425685426,26.406926406926406,18.326118326118326
Zm00001eb034690_T002,1545,57.02265372168285,27.766990291262132,21.100323624595468
Zm00001eb042440_T001,501,62.874251497005986,30.738522954091817,18.562874251497004
Zm00001eb028690_T001,951,47.63406940063091,24.9211356466877,27.760252365930597
Zm00001eb049790_T001,1566,66.73052362707536,34.16347381864623,16.347381864623244
Zm00001eb016230_T001,1530,64.83660130718954,32.091503267973856,18.169934640522875
Zm00001eb012250_T001,1731,65.45349508954361,28.653957250144423,18.25534373194685
Zm00001eb014190_T001,345,71.59420289855073,36.811594202898554,15.072463768115943
Zm00001eb019260_T001,6810,50.08810572687224,26.0352422907489,26.886930983847286
Zm00001eb020940_T001,969,69.65944272445822,34.984520123839005,14.963880288957688
Zm00001eb007590_T001,324,37.65432098765432,16.666666666666664,25.925925925925924
Zm00001eb045860_T005,1830,47.049180327868854,25.628415300546447,28.196721311475407
Zm00001eb063940_T002,645,58.44961240310077,33.95348837209302,22.48062015503876
Zm00001eb059370_T001,543,58.5635359116022,32.41252302025783,25.59852670349908
Zm00001eb063370_T002,1542,47.85992217898833,25.03242542153048,24.708171206225682
Zm00001eb034460_T001,894,37.8076062639821,21.588366890380314,31.43176733780761
Zm00001eb061440_T001,1212,47.524752475247524,24.917491749174918,26.980198019801982
Zm00001eb040140_T001,417,77.21822541966426,37.410071942446045,11.750599520383693
Zm00001eb048560_T001,1497,69.07147628590515,36.4061456245825,14.896459585838343
Zm00001eb054040_T001,2595,66.70520231213874,30.944123314065507,19.460500963391137
Zm00001eb052900_T001,942,72.39915074309978,37.79193205944799,13.481953290870488
Zm00001eb012040_T002,1191,71.20067170445004,40.302267002518896,15.869017632241814
Zm00001eb029740_T003,2724,45.81497797356828,20.301027900146842,26.431718061674008
Zm00001eb006610_T001,1797,63.43906510851419,30.38397328881469,16.52754590984975
Zm00001eb034710_T004,660,49.848484848484844,26.36363636363636,23.939393939393938
Zm00001eb058000_T001,2544,46.26572327044025,21.501572327044023,27.594339622641513
Zm00001eb015740_T001,444,40.99099099099099,25.45045045045045,31.306306306306308
Zm00001eb045870_T001,3498,43.39622641509434,22.870211549456833,27.186963979416813
Zm00001eb030330_T001,699,47.78254649499284,23.74821173104435,26.180257510729614
Zm00001eb036760_T001,642,52.18068535825545,28.037383177570092,23.364485981308412
Zm00001eb052140_T001,312,41.98717948717949,25.961538461538463,25.64102564102564
Zm00001eb011580_T001,1149,55.43951261966927,29.329852045256743,20.713664055700608
Zm00001eb051310_T001,1284,61.99376947040498,31.775700934579437,21.651090342679126
Zm00001eb037900_T001,570,64.03508771929825,32.631578947368425,17.36842105263158
Zm00001eb004120_T001,1740,50.05747126436781,25.344827586206897,25.74712643678161
Zm00001eb062990_T001,1500,62.26666666666667,33.6,22.26666666666667
Zm00001eb014940_T001,438,54.5662100456621,24.429223744292237,27.168949771689498
Zm00001eb063560_T001,717,68.89818688981869,33.47280334728033,14.644351464435147
Zm00001eb021650_T001,705,66.80851063829788,35.74468085106383,16.312056737588655
Zm00001eb014000_T001,483,66.45962732919256,33.126293995859214,18.84057971014493
Zm00001eb008920_T001,1485,66.80134680134681,30.976430976430976,16.4983164983165
Zm00001eb014070_T001,1227,56.88671556642216,26.24286878565607,19.315403422982886
Zm00001eb021800_T001,783,69.8595146871009,33.205619412515965,16.347381864623244
Zm00001eb059570_T001,744,50.403225806451616,26.344086021505376,24.865591397849464
Zm00001eb035170_T001,309,64.72491909385113,39.482200647249186,17.475728155339805
Zm00001eb029690_T002,390,49.23076923076923,24.615384615384617,25.64102564102564
Zm00001eb027910_T001,324,69.1358024691358,38.58024691358025,13.580246913580247
Zm00001eb055080_T002,2946,53.428377460964015,25.050916496945007,21.04548540393754
Zm00001eb042700_T001,591,48.56175972927242,26.903553299492383,31.64128595600677
Zm00001eb008970_T001,1923,64.58658346333853,33.43733749349974,18.564742589703588
Zm00001eb012720_T001,3174,42.94265910522999,24.102079395085067,33.396345305608065
Zm00001eb062760_T001,1410,51.41843971631206,29.219858156028366,26.382978723404253
Zm00001eb037570_T001,963,70.50882658359295,36.44859813084112,18.69158878504673
Zm00001eb054640_T001,528,57.57575757575758,25.757575757575758,20.833333333333336
Zm00001eb044570_T001,246,56.91056910569105,32.113821138211385,23.577235772357724
Zm00001eb010390_T002,453,43.70860927152318,24.724061810154527,24.503311258278146
Zm00001eb023480_T001,159,37.735849056603776,19.49685534591195,31.446540880503143
Zm00001eb032250_T001,723,62.3789764868603,33.19502074688796,16.044260027662517
Zm00001eb064460_T001,1374,50.87336244541485,25.90975254730713,29.694323144104807
Zm00001eb034110_T001,321,56.074766355140184,33.64485981308411,20.87227414330218
Zm00001eb047360_T001,780,66.66666666666666,31.538461538461537,16.923076923076923
Zm00001eb013440_T001,1122,68.98395721925134,37.254901960784316,17.023172905525847
Zm00001eb059990_T001,2499,45.21808723489396,23.729491796718687,29.891956782713088
Zm00001eb004500_T001,3009,47.32469258889997,25.058158856763047,27.351279494848786
Zm00001eb064640_T001,1746,69.24398625429554,33.33333333333333,15.578465063001145
Zm00001eb062700_T001,651,48.54070660522273,25.806451612903224,23.04147465437788
Zm00001eb008150_T001,456,63.59649122807017,28.947368421052634,19.298245614035086
Zm00001eb011190_T001,966,52.27743271221532,24.948240165631468,24.948240165631468
Zm00001eb049980_T001,3300,39.54545454545455,22.93939393939394,29.818181818181817
Zm00001eb010850_T001,819,61.05006105006105,25.518925518925517,17.826617826617827
Zm00001eb032760_T003,627,55.34290271132376,30.78149920255183,24.720893141945773
Zm00001eb064630_T001,1668,53.65707434052758,26.918465227817745,25.539568345323744
Zm00001eb027090_T001,648,67.12962962962963,34.413580246913575,14.814814814814813
Zm00001eb061360_T001,882,51.70068027210885,26.417233560090704,25.623582766439913
Zm00001eb040570_T001,1119,60.32171581769437,31.456657730116177,20.554066130473636
Zm00001eb028820_T004,738,55.55555555555556,30.21680216802168,24.796747967479675
Zm00001eb006400_T001,378,65.07936507936508,32.804232804232804,17.989417989417987
Zm00001eb003200_T001,786,69.46564885496184,29.770992366412212,12.213740458015266
Zm00001eb062160_T001,1329,59.21745673438675,29.270127915726107,18.209179834462002
Zm00001eb024380_T001,765,71.37254901960785,32.549019607843135,14.901960784313726
Zm00001eb038870_T004,2664,44.294294294294296,23.46096096096096,27.064564564564563
Zm00001eb020280_T001,1479,44.354293441514535,24.881676808654497,26.639621365787697
Zm00001eb048700_T001,1191,53.14861460957179,29.135180520570948,22.837951301427374
Zm00001eb045120_T001,435,63.678160919540225,35.172413793103445,18.39080459770115
Zm00001eb027220_T001,666,62.76276276276276,37.38738738738739,16.966966966966968
Zm00001eb022480_T001,222,68.46846846846847,31.53153153153153,16.666666666666664
Zm00001eb027420_T001,294,69.04761904761905,32.99319727891156,14.965986394557824
Zm00001eb054370_T001,834,49.52038369304556,24.580335731414866,22.062350119904075
Zm00001eb026730_T001,222,63.06306306306306,22.07207207207207,18.91891891891892
Zm00001eb044270_T001,255,72.15686274509804,34.11764705882353,16.862745098039216
Zm00001eb005350_T001,1542,55.512321660181584,27.172503242542152,19.909208819714657
Zm00001eb028920_T001,483,47.20496894409938,26.501035196687372,25.672877846790893
Zm00001eb004540_T001,2904,48.278236914600555,25.27548209366391,26.618457300275484
Zm00001eb048300_T001,561,44.563279857397504,27.27272727272727,33.155080213903744
Zm00001eb043100_T002,1212,65.01650165016501,31.93069306930693,17.986798679867988
Zm00001eb051800_T004,4953,48.132444982838685,23.682616596002422,26.125580456289114
Zm00001eb008680_T005,624,58.01282051282052,26.442307692307693,22.115384615384613
Zm00001eb043330_T001,672,68.15476190476191,30.059523809523807,14.732142857142858
Zm00001eb016270_T001,501,58.88223552894212,27.744510978043913,23.55289421157685
Zm00001eb026310_T001,399,59.899749373433586,27.06766917293233,17.042606516290725
Zm00001eb034760_T001,531,73.06967984934086,31.826741996233523,12.994350282485875
Zm00001eb025790_T002,570,45.438596491228076,21.75438596491228,28.421052631578945
Zm00001eb046150_T001,879,45.961319681456196,21.956769055745166,28.441410693970422
Zm00001eb054450_T001,432,46.2962962962963,26.620370370370374,22.916666666666664
Zm00001eb050810_T001,606,73.43234323432343,42.73927392739274,16.006600660066006
Zm00001eb030910_T001,705,61.702127659574465,28.936170212765955,16.453900709219855
Zm00001eb046570_T002,1314,66.36225266362253,28.84322678843227,15.52511415525114
Zm00001eb014730_T001,2739,46.84191310697335,26.104417670682732,28.842643300474624
Zm00001eb015700_T002,2028,66.3214990138067,30.917159763313613,17.504930966469427
Zm00001eb051680_T001,576,59.375,28.993055555555557,19.96527777777778
Zm00001eb011310_T002,1899,56.55608214849921,26.434965771458664,19.79989468141127
Zm00001eb059550_T001,585,74.1880341880342,32.30769230769231,13.504273504273504
Zm00001eb001220_T001,1602,72.22222222222221,35.64294631710362,15.418227215980023
Zm00001eb058190_T002,831,40.794223826714806,25.27075812274368,30.20457280385078
Zm00001eb065380_T001,4413,47.405393156582825,24.29186494448221,25.334239746204396
Zm00001eb043470_T001,2037,48.5027000490918,27.245949926362297,28.08051055473736
Zm00001eb042630_T001,1146,73.03664921465969,36.3001745200698,13.176265270506107
Zm00001eb023670_T001,426,53.286384976525824,25.352112676056336,24.647887323943664
Zm00001eb015130_T002,1029,65.88921282798835,32.458697764820215,18.756073858114675
Zm00001eb048320_T001,513,69.00584795321637,39.76608187134503,18.51851851851852
Zm00001eb060940_T001,213,46.009389671361504,29.107981220657276,31.92488262910798
Zm00001eb044760_T001,2607,52.3590333716916,25.738396624472575,25.163022631377064
Zm00001eb020070_T001,1260,46.58730158730159,25.238095238095237,29.365079365079367
Zm00001eb034720_T001,333,57.65765765765766,33.933933933933936,23.423423423423422
Zm00001eb049620_T001,411,65.20681265206812,30.656934306569344,17.51824817518248
Zm00001eb018560_T002,1275,62.98039215686274,26.27450980392157,21.019607843137255
Zm00001eb019330_T003,2007,43.248629795715,23.218734429496763,30.642750373692078
Zm00001eb001670_T006,687,54.29403202328966,28.82096069868996,29.257641921397383
Zm00001eb016850_T001,1068,59.925093632958806,30.337078651685395,21.722846441947567
Zm00001eb023000_T001,438,54.109589041095894,23.972602739726025,27.85388127853881
Zm00001eb048470_T001,1527,63.85068762278978,31.499672560576293,15.717092337917485
Zm00001eb036830_T001,363,48.209366391184574,25.6198347107438,28.650137741046834
Zm00001eb001620_T001,477,60.37735849056604,33.123689727463315,19.70649895178197
Zm00001eb019690_T001,345,54.78260869565217,28.115942028985508,26.956521739130434
Zm00001eb007560_T001,267,52.43445692883895,24.344569288389515,20.224719101123593
Zm00001eb029490_T001,1086,62.523020257826886,35.35911602209944,20.994475138121548
Zm00001eb062100_T001,267,43.82022471910113,23.595505617977526,26.217228464419474
Zm00001eb049740_T001,384,50.0,21.09375,22.916666666666664
Zm00001eb059080_T001,348,57.47126436781609,27.586206896551722,20.689655172413794
Zm00001eb021200_T001,2502,59.55235811350919,31.454836131095128,21.90247801758593
Zm00001eb012300_T001,1386,49.134199134199136,27.12842712842713,27.77777777777778
Zm00001eb023900_T001,342,38.59649122807017,19.5906432748538,33.62573099415205
Zm00001eb018980_T001,519,50.09633911368015,26.204238921001927,30.828516377649322
Zm00001eb049480_T002,1215,45.76131687242798,22.633744855967077,26.090534979423868
Zm00001eb025400_T002,2004,68.11377245508982,35.728542914171655,14.620758483033933
Zm00001eb018000_T003,1092,53.02197802197802,28.205128205128204,22.985347985347985
Zm00001eb026690_T001,627,65.55023923444976,36.04465709728867,18.660287081339714
Zm00001eb014090_T002,1134,69.9294532627866,33.24514991181658,12.257495590828924
Zm00001eb042540_T001,705,44.11347517730497,24.9645390070922,27.801418439716315
Zm00001eb022240_T001,777,76.83397683397683,37.58043758043758,11.711711711711711
Zm00001eb041080_T001,2001,47.576211894052975,27.136431784107945,29.08545727136432
Zm00001eb034840_T003,2088,47.940613026819925,26.14942528735632,28.831417624521073
Zm00001eb047170_T001,2433,48.70530209617756,27.702424989724623,26.0583641594739
Zm00001eb040650_T001,399,72.68170426065163,37.34335839598997,12.531328320802004
Zm00001eb022560_T001,888,62.16216216216216,31.41891891891892,21.283783783783782
Zm00001eb050200_T001,294,64.96598639455783,29.591836734693878,17.687074829931973
Zm00001eb014570_T001,1068,47.846441947565545,27.43445692883895,26.40449438202247
Zm00001eb001490_T005,1047,41.73829990448902,22.063037249283667,30.27698185291309
Zm00001eb026770_T001,396,65.9090909090909,28.28282828282828,13.88888888888889
Zm00001eb051150_T001,762,44.881889763779526,25.590551181102363,28.871391076115486
Zm00001eb002290_T001,1107,69.10569105691057,36.22402890695574,15.627822944896117
Zm00001eb054790_T001,558,67.02508960573476,34.946236559139784,15.232974910394265
Zm00001eb014050_T001,507,68.44181459566076,37.08086785009862,19.13214990138067
Zm00001eb031980_T001,1791,51.75879396984925,29.034059184812953,25.125628140703515
Zm00001eb037300_T001,2241,61.75814368585453,31.10218652387327,21.954484605087014
Zm00001eb005920_T003,2853,60.672975814931654,30.459165790396074,21.065545040308447
Zm00001eb060800_T001,1839,44.806960304513325,24.687330070690592,26.753670473083197
Zm00001eb039230_T001,252,59.523809523809526,31.746031746031743,23.41269841269841
Zm00001eb005600_T001,762,45.2755905511811,24.54068241469816,28.871391076115486
Zm00001eb003080_T001,723,62.24066390041494,30.152143845089903,17.42738589211618
Zm00001eb009460_T001,1380,66.15942028985508,34.492753623188406,16.594202898550726
Zm00001eb005040_T001,345,64.05797101449275,24.057971014492754,18.84057971014493
Zm00001eb029880_T001,645,40.310077519379846,22.790697674418606,31.16279069767442
Zm00001eb048500_T001,306,44.44444444444444,29.411764705882355,29.73856209150327
Zm00001eb037470_T001,4074,47.07903780068728,24.30044182621502,27.61413843888071
Zm00001eb003830_T009,1671,52.42369838420108,26.63076002393776,21.543985637342907
Zm00001eb052010_T001,540,74.44444444444444,34.074074074074076,13.148148148148147
Zm00001eb437350_T001,828,48.429951690821255,23.55072463768116,21.73913043478261
Zm00001eb440870_T001,717,41.98047419804742,23.15202231520223,26.917712691771268
Zm00001eb442920_T001,231,77.05627705627705,36.79653679653679,9.956709956709958
Zm00001eb442910_T001,291,73.19587628865979,33.33333333333333,14.432989690721648
Zm00001eb442930_T001,231,77.05627705627705,36.79653679653679,9.956709956709958
Zm00001eb436650_T001,231,77.05627705627705,36.79653679653679,9.956709956709958
Zm00001eb436640_T001,231,77.05627705627705,36.79653679653679,9.956709956709958
Zm00001eb436630_T001,231,77.05627705627705,36.79653679653679,9.956709956709958
Zm00001eb436720_T001,231,77.05627705627705,36.79653679653679,9.956709956709958
Zm00001eb436710_T001,231,77.05627705627705,36.79653679653679,9.956709956709958
Zm00001eb436620_T001,231,77.05627705627705,36.79653679653679,9.956709956709958
Zm00001eb436660_T001,231,77.05627705627705,36.79653679653679,9.956709956709958
Zm00001eb436670_T001,231,77.05627705627705,36.79653679653679,9.956709956709958
Zm00001eb436610_T001,231,77.05627705627705,36.79653679653679,9.956709956709958
Zm00001eb436690_T001,231,77.05627705627705,36.79653679653679,9.956709956709958
Zm00001eb436730_T001,231,77.05627705627705,36.79653679653679,9.956709956709958
Zm00001eb436700_T001,231,77.05627705627705,36.79653679653679,9.956709956709958
Zm00001eb436680_T001,231,77.05627705627705,36.79653679653679,9.956709956709958
Zm00001eb436810_T001,744,37.903225806451616,18.682795698924732,27.688172043010752
Zm00001eb436740_T001,915,41.092896174863384,22.18579234972678,29.72677595628415
Zm00001eb436880_T001,363,34.710743801652896,15.977961432506888,26.72176308539945
Zm00001eb436830_T001,4584,38.110820244328096,21.095113438045377,33.595113438045374
Zm00001eb436890_T001,1062,42.090395480225986,21.84557438794727,22.598870056497177
Zm00001eb436860_T001,1062,43.87947269303202,22.88135593220339,21.75141242937853
Zm00001eb436750_T001,300,46.0,23.666666666666668,28.999999999999996
Zm00001eb436800_T001,1524,42.25721784776903,22.440944881889763,30.839895013123357
Zm00001eb436820_T001,381,36.48293963254593,21.784776902887142,34.90813648293963
Zm00001eb436790_T001,1338,40.20926756352765,21.599402092675636,25.85949177877429
Zm00001eb436840_T001,381,40.419947506561684,23.62204724409449,34.90813648293963
Zm00001eb436850_T001,444,34.45945945945946,19.144144144144143,28.153153153153156
Zm00001eb436760_T001,303,43.56435643564357,25.742574257425744,32.01320132013201
Zm00001eb439630_T002,759,45.3227931488801,24.637681159420293,28.326745718050066
Zm00001eb439640_T001,1248,59.53525641025641,33.493589743589745,22.195512820512818
Zm00001eb439650_T001,957,50.36572622779519,26.01880877742947,29.780564263322884
Zm00001eb439660_T001,618,77.02265372168284,41.90938511326861,12.7831715210356
Zm00001eb442100_T001,483,43.2712215320911,24.22360248447205,28.985507246376812
Zm00001eb442110_T001,318,48.113207547169814,29.559748427672954,23.58490566037736
Zm00001eb442120_T001,1485,43.03030303030303,24.242424242424242,30.774410774410775
Zm00001eb442080_T001,762,47.63779527559055,27.42782152230971,32.93963254593176
Zm00001eb437010_T001,1866,47.05251875669882,23.097534833869236,22.508038585209004
Zm00001eb437040_T001,1527,44.13883431565161,24.165029469548134,29.927963326784546
Zm00001eb437050_T001,348,54.02298850574713,30.45977011494253,24.42528735632184
Zm00001eb442530_T001,786,62.59541984732825,34.223918575063614,18.447837150127228
Zm00001eb442500_T001,597,64.65661641541038,33.33333333333333,19.597989949748744
Zm00001eb442430_T001,885,71.9774011299435,38.87005649717514,16.497175141242938
Zm00001eb440330_T001,828,48.429951690821255,23.55072463768116,21.73913043478261
Zm00001eb440310_T001,222,42.792792792792795,23.423423423423422,25.675675675675674
Zm00001eb438430_T001,1665,65.16516516516516,31.891891891891895,16.636636636636638
Zm00001eb438390_T001,1665,65.16516516516516,31.891891891891895,16.636636636636638
Zm00001eb438410_T001,915,54.86338797814207,25.901639344262296,23.387978142076502
Zm00001eb438420_T001,696,57.47126436781609,29.310344827586203,20.25862068965517
Zm00001eb438450_T001,381,59.055118110236215,27.034120734908136,19.94750656167979
Zm00001eb438400_T001,1977,56.954982296408694,30.29843196762772,17.096611026808294
Zm00001eb438380_T001,696,57.47126436781609,29.310344827586203,20.25862068965517
Zm00001eb438370_T001,435,53.103448275862064,26.436781609195403,23.678160919540232
Zm00001eb438440_T001,1977,56.954982296408694,30.29843196762772,17.096611026808294
Zm00001eb442210_T001,1218,44.006568144499184,23.316912972085387,28.899835796387517
Zm00001eb442220_T001,1014,65.97633136094674,29.78303747534517,18.34319526627219
Zm00001eb436190_T001,1476,44.173441734417345,24.254742547425472,29.742547425474253
Zm00001eb436220_T001,297,37.03703703703704,18.855218855218855,25.925925925925924
Zm00001eb436270_T001,297,37.03703703703704,18.855218855218855,25.925925925925924
Zm00001eb436250_T001,1356,46.46017699115044,24.85250737463127,27.876106194690266
Zm00001eb436260_T001,933,45.01607717041801,21.757770632368704,24.65166130760986
Zm00001eb436200_T001,1356,46.46017699115044,24.85250737463127,27.876106194690266
Zm00001eb436280_T001,303,58.415841584158414,31.683168316831683,22.772277227722775
Zm00001eb436210_T001,933,45.01607717041801,21.757770632368704,24.65166130760986
Zm00001eb436230_T001,303,58.415841584158414,31.683168316831683,22.772277227722775
Zm00001eb436240_T001,1476,44.173441734417345,24.254742547425472,29.742547425474253
Zm00001eb441780_T001,231,77.05627705627705,36.79653679653679,9.956709956709958
Zm00001eb441800_T001,231,77.05627705627705,36.79653679653679,9.956709956709958
Zm00001eb438640_T001,615,47.80487804878049,23.902439024390244,26.82926829268293
Zm00001eb438650_T001,615,47.80487804878049,23.902439024390244,26.82926829268293
Zm00001eb441760_T001,831,54.993983152827916,24.548736462093864,23.586040914560773
Zm00001eb428830_T001,1128,69.9468085106383,36.52482269503546,16.134751773049647
Zm00001eb432780_T002,525,45.14285714285714,20.761904761904763,30.28571428571429
Zm00001eb425450_T001,2163,48.26629680998613,28.57142857142857,28.66389274156265
Zm00001eb410440_T001,2346,45.48167092924126,23.99829497016198,28.47399829497016
Zm00001eb430230_T001,777,44.53024453024453,23.423423423423422,27.027027027027028
Zm00001eb417840_T001,1173,42.45524296675192,21.22762148337596,34.52685421994885
Zm00001eb414570_T003,2829,42.94803817603394,25.344644750795336,28.879462707670555
